CTYNAME,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,H_MALE,H_FEMALE
Gonzales,11,1195,610,585,544,513,44,48,16,16,1,5,0,1,5,2,315,314,295,271
Gonzales,12,1398,699,699,631,619,40,61,19,12,5,3,1,0,3,4,392,440,307,259
Gonzales,13,1300,669,631,601,568,52,41,11,9,1,3,0,3,4,7,424,431,245,200
Gonzales,14,1037,538,499,489,456,42,35,1,3,1,1,1,1,4,3,378,370,160,129
Gonzales,15,872,405,467,374,440,20,17,6,3,2,4,0,0,3,3,293,327,112,140
Gonzales,16,696,330,366,312,339,14,26,3,0,0,0,1,0,0,1,246,289,84,77
Gonzales,17,471,208,263,190,244,13,16,3,1,0,2,0,0,2,0,153,196,55,67
Gonzales,18,412,161,251,139,231,19,19,1,1,0,0,0,0,2,0,132,202,29,49
Gray,5,1198,655,543,593,496,41,18,3,7,5,0,0,0,13,22,404,330,251,213
Gray,6,1532,903,629,762,580,110,16,16,15,6,4,0,0,9,14,556,411,347,218
Gray,7,1449,808,641,695,592,85,14,15,12,5,12,0,0,8,11,541,428,267,213
Gray,8,1528,874,654,752,615,98,16,15,9,4,7,0,0,5,7,559,459,315,195
Gray,9,1389,833,556,690,525,114,15,8,10,4,1,0,0,17,5,573,379,260,177
Gray,10,1416,862,554,713,524,125,11,13,4,3,4,0,0,8,11,610,422,252,132
Gray,11,1276,758,518,644,486,92,9,10,11,1,5,0,0,11,7,556,399,202,119
Gray,12,1397,731,666,635,622,75,11,9,16,4,4,0,0,8,13,599,542,132,124
Gray,13,1234,620,614,573,581,31,13,9,9,2,3,0,0,5,8,490,530,130,84
Gray,14,1058,537,521,508,482,18,23,4,7,4,2,0,0,3,7,457,459,80,62
Gray,15,848,394,454,359,421,18,11,8,8,1,7,0,0,8,7,356,409,38,45
Gray,16,684,303,381,277,367,12,5,10,4,1,2,0,0,3,3,279,354,24,27
Gray,17,459,187,272,181,256,2,4,1,4,0,1,1,0,2,7,180,254,7,18
Gray,18,489,196,293,190,284,3,6,1,2,1,0,0,0,1,1,184,287,12,6
Grayson,5,7874,3989,3885,3311,3242,313,323,81,80,136,96,2,10,146,134,3266,3161,723,724
Grayson,6,8612,4267,4345,3567,3711,369,337,92,84,123,86,2,7,114,120,3569,3681,698,664
Grayson,7,7992,3892,4100,3333,3575,317,281,67,84,88,70,3,2,84,88,3167,3459,725,641
Grayson,8,8169,3998,4171,3533,3610,257,280,74,89,76,97,2,2,56,93,3297,3562,701,609
Grayson,9,7380,3629,3751,3223,3321,213,208,81,80,54,65,7,2,51,75,3064,3203,565,548
Grayson,10,8108,3945,4163,3557,3718,194,233,62,89,51,52,2,4,79,67,3395,3699,550,464
Grayson,11,8348,4054,4294,3630,3851,231,247,79,84,45,43,7,5,62,64,3575,3872,479,422
Grayson,12,9417,4552,4865,4135,4395,263,277,76,85,34,42,1,4,43,62,4171,4517,381,348
Grayson,13,9138,4356,4782,3910,4299,260,287,79,78,41,59,1,2,65,57,4107,4530,249,252
Grayson,14,7475,3536,3939,3248,3614,194,188,54,57,11,33,1,1,28,46,3333,3759,203,180
Grayson,15,6315,2970,3345,2765,3072,127,145,45,53,9,32,2,2,22,41,2882,3244,88,101
Grayson,16,4268,1968,2300,1852,2150,71,94,15,19,11,15,0,1,19,21,1909,2238,59,62
Grayson,17,2727,1150,1577,1092,1474,28,64,12,15,5,12,0,0,13,12,1118,1544,32,33
Grayson,18,2712,971,1741,928,1659,18,59,14,17,1,4,0,0,10,2,934,1702,37,39
Gregg,5,8232,4164,4068,2998,2843,953,1019,46,44,49,54,6,4,112,104,3251,3210,913,858
Gregg,6,8794,4307,4487,3111,3221,984,1053,54,48,82,82,7,5,69,78,3426,3516,881,971
Gregg,7,8042,3953,4089,3010,2950,749,938,45,44,75,91,11,3,63,63,3011,3299,942,790
Gregg,8,7904,3946,3958,2983,2835,792,938,41,31,70,86,2,3,58,65,3055,3233,891,725
Gregg,9,6909,3418,3491,2607,2509,663,838,37,42,54,61,6,5,51,36,2672,2855,746,636
Gregg,10,7214,3409,3805,2582,2765,687,886,49,33,55,70,9,6,27,45,2705,3207,704,598
Gregg,11,6954,3355,3599,2563,2665,652,812,39,35,51,49,8,6,42,32,2758,3161,597,438
Gregg,12,7728,3669,4059,2769,3000,758,915,56,40,42,60,5,2,39,42,3177,3685,492,374
Gregg,13,7369,3540,3829,2771,2931,668,799,37,35,35,37,0,1,29,26,3217,3594,323,235
Gregg,14,5947,2768,3179,2234,2499,456,593,27,24,26,36,2,1,23,26,2585,3002,183,177
Gregg,15,4627,2045,2582,1695,2099,304,420,12,17,17,32,1,0,16,14,1962,2472,83,110
Gregg,16,3369,1414,1955,1172,1660,199,266,10,10,12,8,2,1,19,10,1362,1886,52,69
Gregg,17,2452,950,1502,800,1286,137,190,3,6,4,6,0,0,6,14,912,1441,38,61
Gregg,18,2624,901,1723,802,1488,83,198,6,7,4,8,0,0,6,22,860,1685,41,38
Grimes,5,1621,986,635,701,504,238,101,22,8,4,6,0,0,21,16,677,414,309,221
Grimes,6,1884,1152,732,853,609,266,97,8,6,2,5,3,3,20,12,841,519,311,213
Grimes,7,1760,1005,755,770,623,211,102,7,17,4,3,1,0,12,10,745,553,260,202
Grimes,8,1745,1000,745,787,614,199,107,4,6,1,6,1,0,8,12,736,526,264,219
Grimes,9,1686,968,718,763,600,182,103,15,2,1,6,1,0,6,7,700,501,268,217
Grimes,10,1800,1064,736,853,615,184,92,13,15,4,5,0,1,10,8,814,560,250,176
Grimes,11,1894,1050,844,830,667,197,144,4,8,9,8,2,2,8,15,820,664,230,180
Grimes,12,2063,1108,955,885,809,194,128,11,4,2,3,1,0,15,11,941,827,167,128
Grimes,13,1982,1047,935,865,791,156,116,12,9,2,5,0,0,12,14,881,841,166,94
Grimes,14,1665,882,783,760,659,105,112,7,8,1,0,3,0,6,4,766,710,116,73
Grimes,15,1357,693,664,616,587,68,62,5,7,1,0,0,1,3,7,624,598,69,66
Grimes,16,869,447,422,403,369,31,45,5,1,1,1,0,0,7,6,402,377,45,45
Grimes,17,517,234,283,200,243,31,34,0,1,1,0,0,0,2,5,207,263,27,20
Grimes,18,507,178,329,159,267,17,46,0,3,0,2,0,3,2,8,174,311,4,18
Guadalupe,5,9921,5108,4813,4270,4020,501,448,40,53,92,104,10,9,195,179,2752,2540,2356,2273
Guadalupe,6,9955,4960,4995,4224,4283,420,377,60,58,103,134,13,17,140,126,2795,2817,2165,2178
Guadalupe,7,11143,5605,5538,4877,4853,460,357,52,57,86,126,12,10,118,135,3178,3202,2427,2336
Guadalupe,8,12175,6132,6043,5233,5159,590,505,58,69,108,150,13,16,130,144,3587,3551,2545,2492
Guadalupe,9,11114,5521,5593,4682,4737,568,516,62,54,85,135,10,22,114,129,3350,3335,2171,2258
Guadalupe,10,11145,5534,5611,4693,4739,609,525,60,44,88,181,10,12,74,110,3518,3550,2016,2061
Guadalupe,11,10597,5303,5294,4429,4445,630,592,54,41,91,136,14,12,85,68,3639,3556,1664,1738
Guadalupe,12,10353,5014,5339,4264,4532,533,506,51,42,96,172,15,9,55,78,3543,3727,1471,1612
Guadalupe,13,8792,4145,4647,3616,4017,388,392,38,47,44,131,9,10,50,50,2994,3417,1151,1230
Guadalupe,14,7474,3537,3937,3172,3485,266,250,28,31,37,119,4,7,30,45,2601,2855,936,1082
Guadalupe,15,6062,2874,3188,2649,2857,151,198,16,29,18,79,4,5,36,20,2151,2383,723,805
Guadalupe,16,4055,1842,2213,1693,1984,96,138,19,18,16,56,3,1,15,16,1454,1717,388,496
Guadalupe,17,2633,1121,1512,1027,1391,66,72,9,14,9,25,0,2,10,8,860,1145,261,367
Guadalupe,18,2407,910,1497,845,1369,36,75,9,16,11,23,2,0,7,14,722,1175,188,322
Hale,5,2692,1592,1100,1341,991,192,58,16,27,24,7,2,3,17,14,674,390,918,710
Hale,6,2427,1396,1031,1185,945,174,49,18,14,10,7,3,0,6,16,554,343,842,688
Hale,7,2289,1290,999,1115,928,120,35,17,26,10,0,2,3,26,7,519,335,771,664
Hale,8,2174,1171,1003,1039,927,92,37,19,26,9,6,4,2,8,5,433,333,738,670
Hale,9,1814,956,858,843,787,72,40,30,16,4,8,0,1,7,6,353,292,603,566
Hale,10,1913,1018,895,920,813,55,46,20,15,4,11,1,2,18,8,430,338,588,557
Hale,11,1915,1000,915,893,843,78,35,12,17,6,8,3,1,8,11,472,405,528,510
Hale,12,1896,961,935,880,867,44,45,19,15,8,2,1,1,9,5,500,441,461,494
Hale,13,1771,867,904,795,844,49,36,17,17,4,2,0,0,2,5,442,476,425,428
Hale,14,1382,687,695,637,641,29,32,12,11,2,4,1,1,6,6,373,421,314,274
Hale,15,1093,522,571,498,528,9,21,6,10,1,4,0,0,8,8,309,353,213,218
Hale,16,863,380,483,355,451,15,21,4,4,2,1,1,0,3,6,258,316,122,167
Hale,17,584,247,337,230,313,6,10,4,6,3,5,0,0,4,3,169,233,78,104
Hale,18,596,245,351,225,331,12,12,4,3,0,3,0,2,4,0,171,274,74,77
Hall,5,166,87,79,76,69,7,9,1,0,1,1,0,0,2,0,54,46,33,33
Hall,6,169,92,77,74,63,13,7,2,2,0,0,1,1,2,4,51,48,41,29
Hall,7,131,67,64,52,56,9,6,3,0,1,0,0,0,2,2,30,25,37,39
Hall,8,164,79,85,73,75,6,5,0,3,0,0,0,0,0,2,46,42,33,43
Hall,9,142,55,87,46,77,6,6,3,2,0,0,0,0,0,2,39,53,16,34
Hall,10,164,73,91,64,84,7,6,2,1,0,0,0,0,0,0,45,55,28,36
Hall,11,182,100,82,90,70,10,10,0,0,0,1,0,0,0,1,70,58,30,24
Hall,12,217,110,107,95,96,12,7,1,1,2,1,0,0,0,2,82,82,28,25
Hall,13,212,106,106,97,99,8,5,0,2,0,0,0,0,1,0,77,83,29,23
Hall,14,183,81,102,70,90,8,9,3,1,0,0,0,0,0,2,65,86,16,16
Hall,15,169,84,85,77,76,6,7,1,2,0,0,0,0,0,0,72,74,12,11
Hall,16,146,69,77,59,69,7,6,1,0,1,1,0,0,1,1,63,71,6,6
Hall,17,106,49,57,43,52,5,1,0,2,0,0,0,0,1,2,45,51,4,6
Hall,18,100,47,53,42,47,4,5,0,0,0,0,0,0,1,1,37,47,10,6
Hamilton,5,399,223,176,197,167,6,1,12,2,4,2,0,0,4,4,167,135,56,41
Hamilton,6,491,241,250,216,232,9,5,9,9,2,2,0,0,5,2,200,209,41,41
Hamilton,7,455,244,211,231,197,4,3,3,5,2,4,2,1,2,1,194,186,50,25
Hamilton,8,421,225,196,217,185,1,4,2,2,2,3,0,0,3,2,198,168,27,28
Hamilton,9,420,207,213,196,198,0,5,7,3,1,3,0,0,3,4,182,178,25,35
Hamilton,10,441,211,230,196,218,4,1,4,5,1,1,1,0,5,5,175,200,36,30
Hamilton,11,467,239,228,227,218,1,1,8,8,1,0,0,0,2,1,200,198,39,30
Hamilton,12,628,305,323,288,304,7,2,5,7,3,6,0,0,2,4,282,297,23,26
Hamilton,13,600,296,304,286,296,0,1,7,4,3,1,0,0,0,2,273,280,23,24
Hamilton,14,572,281,291,272,283,3,0,2,4,1,3,0,0,3,1,265,279,16,12
Hamilton,15,492,224,268,220,258,0,0,3,4,1,2,0,0,0,4,212,260,12,8
Hamilton,16,423,209,214,203,211,0,0,3,1,2,0,0,0,1,2,206,206,3,8
Hamilton,17,286,133,153,131,152,0,0,1,1,1,0,0,0,0,0,130,150,3,3
Hamilton,18,344,122,222,121,220,0,0,0,1,0,1,0,0,1,0,119,219,3,3
Hansford,5,315,151,164,140,154,1,2,4,2,1,4,0,0,5,2,54,74,97,90
Hansford,6,378,194,184,185,179,3,0,1,3,0,0,0,0,5,2,76,80,118,104
Hansford,7,304,170,134,159,128,2,1,6,2,1,1,1,1,1,1,77,70,93,64
Hansford,8,289,131,158,122,149,3,2,4,4,2,2,0,0,0,1,65,81,66,77
Hansford,9,322,159,163,152,153,2,2,2,6,2,0,0,0,1,2,88,83,71,80
Hansford,10,307,163,144,157,142,1,0,5,1,0,0,0,0,0,1,80,78,83,66
Hansford,11,325,172,153,165,144,0,1,4,6,0,1,0,0,3,1,82,91,90,62
Hansford,12,335,181,154,173,150,5,2,2,2,0,0,0,0,1,0,96,90,85,64
Hansford,13,297,152,145,149,138,0,0,1,3,0,0,0,0,2,4,101,104,51,41
Hansford,14,241,126,115,121,111,3,1,2,3,0,0,0,0,0,0,98,87,28,28
Hansford,15,178,83,95,79,91,1,1,2,3,0,0,0,0,1,0,57,77,26,18
Hansford,16,147,65,82,65,79,0,1,0,1,0,0,0,0,0,1,53,72,12,10
Hansford,17,115,43,72,42,69,0,1,1,1,0,0,0,0,0,1,38,64,5,8
Hansford,18,121,32,89,30,87,0,1,1,0,0,0,0,0,1,1,29,82,3,7
Hardeman,5,207,119,88,99,80,12,4,1,0,1,1,0,0,6,3,82,60,37,28
Hardeman,6,210,96,114,79,104,14,6,0,0,0,0,0,0,3,4,60,68,36,46
Hardeman,7,211,117,94,105,79,7,8,1,3,0,1,0,0,4,3,88,62,29,32
Hardeman,8,241,119,122,108,109,7,6,3,4,0,0,0,0,1,3,82,78,37,44
Hardeman,9,220,104,116,91,104,10,4,3,2,0,4,0,0,0,2,78,90,26,26
Hardeman,10,256,135,121,117,109,10,9,4,1,1,0,0,0,3,2,112,96,23,25
Hardeman,11,238,116,122,104,112,7,7,0,1,2,1,0,0,3,1,87,101,29,21
Hardeman,12,246,122,124,116,113,4,9,0,1,0,0,0,0,2,1,104,109,18,15
Hardeman,13,291,144,147,134,138,6,8,2,1,2,0,0,0,0,0,122,127,22,20
Hardeman,14,269,139,130,129,120,6,6,2,0,1,3,0,0,1,1,123,114,16,16
Hardeman,15,213,82,131,75,120,5,7,0,0,1,1,0,0,1,3,76,114,6,17
Hardeman,16,175,91,84,88,76,2,6,0,1,0,0,0,0,1,1,82,76,9,8
Hardeman,17,113,54,59,52,57,2,2,0,0,0,0,0,0,0,0,52,56,2,3
Hardeman,18,113,47,66,42,58,4,4,0,2,0,0,0,0,1,2,42,60,5,6
Hardin,5,3059,1583,1476,1419,1327,110,108,6,7,15,12,0,0,33,22,1456,1370,127,106
Hardin,6,3635,1829,1806,1636,1639,138,116,17,11,16,14,2,0,20,26,1682,1676,147,130
Hardin,7,3556,1733,1823,1608,1683,80,102,17,6,14,17,0,0,14,15,1586,1705,147,118
Hardin,8,3781,1905,1876,1773,1724,91,97,15,19,12,15,1,1,13,20,1742,1742,163,134
Hardin,9,3348,1611,1737,1501,1606,65,91,9,10,18,17,2,0,16,13,1500,1654,111,83
Hardin,10,3605,1798,1807,1677,1661,77,93,21,12,10,20,0,1,13,20,1688,1703,110,104
Hardin,11,3573,1759,1814,1643,1673,69,96,15,11,18,17,0,0,14,17,1668,1734,91,80
Hardin,12,3984,1969,2015,1831,1847,92,125,16,7,14,19,0,2,16,15,1905,1949,64,66
Hardin,13,3827,1867,1960,1722,1819,110,104,8,8,13,18,0,0,14,11,1788,1913,79,47
Hardin,14,3095,1473,1622,1370,1511,77,84,8,10,4,4,0,0,14,13,1428,1578,45,44
Hardin,15,2488,1151,1337,1084,1251,51,69,5,7,4,4,0,1,7,5,1125,1306,26,31
Hardin,16,1761,770,991,721,919,30,54,4,4,1,5,2,0,12,9,753,969,17,22
Hardin,17,1108,458,650,430,620,22,22,2,1,1,3,0,0,3,4,447,639,11,11
Hardin,18,1046,371,675,352,627,14,34,0,2,1,4,0,2,4,6,359,669,12,6
Harris,5,312710,157968,154742,109178,104158,32514,34419,2031,2095,10623,10401,198,199,3424,3470,78188,78503,79780,76239
Harris,6,381761,191835,189926,130575,122999,39990,44735,2333,2129,15084,15979,269,236,3584,3848,105521,109424,86314,80502
Harris,7,371427,188462,182965,132023,120285,35132,40899,2520,1845,15327,16456,274,264,3186,3216,103919,108183,84543,74782
Harris,8,354165,179307,174858,126761,117057,33405,37967,2410,1819,13804,14793,304,282,2623,2940,95901,99396,83406,75462
Harris,9,314866,158156,156710,113563,106810,27757,32299,2173,1735,12335,13173,203,244,2125,2449,81916,85677,76240,71033
Harris,10,306097,151801,154296,108652,104647,26778,32010,1853,1678,12416,13763,174,187,1928,2011,85110,90228,66691,64068
Harris,11,275961,136412,139549,98182,95748,24510,29217,1601,1439,10635,11482,131,152,1353,1511,80772,86111,55640,53438
Harris,12,267690,130980,136710,94885,94143,23502,29271,1344,1240,9748,10458,108,143,1393,1455,85449,92569,45531,44141
Harris,13,235552,113896,121656,82492,84219,20709,25794,1070,862,8517,9573,74,76,1034,1132,80703,87401,33193,34255
Harris,14,179887,84010,95877,60883,65962,14770,20033,626,646,6902,8387,40,40,789,809,62213,71830,21797,24047
Harris,15,128382,59086,69296,43679,49400,9468,13339,397,420,5042,5544,22,23,478,570,45579,53730,13507,15566
Harris,16,81910,35961,45949,26427,32984,5559,8631,200,271,3473,3759,7,20,295,284,28417,36194,7544,9755
Harris,17,51371,20889,30482,15628,22222,3011,5698,83,126,2028,2212,0,10,139,214,16294,23824,4595,6658
Harris,18,51007,18018,32989,13959,25126,2400,5453,89,140,1441,2072,5,5,124,193,14371,26597,3647,6392
Harrison,5,3960,2009,1951,1438,1297,483,569,30,24,13,14,4,3,41,44,1622,1617,387,334
Harrison,6,3989,1985,2004,1459,1482,454,455,16,24,18,9,5,2,33,32,1672,1684,313,320
Harrison,7,4012,1913,2099,1467,1579,377,429,14,31,24,30,5,2,26,28,1621,1822,292,277
Harrison,8,4181,2022,2159,1606,1608,357,467,16,29,16,30,5,2,22,23,1711,1885,311,274
Harrison,9,3733,1849,1884,1432,1415,341,385,32,37,16,25,5,2,23,20,1568,1628,281,256
Harrison,10,4084,2023,2061,1553,1573,399,421,35,21,22,20,0,3,14,23,1786,1852,237,209
Harrison,11,4007,1894,2113,1490,1575,357,472,22,29,17,17,1,2,7,18,1693,1957,201,156
Harrison,12,4497,2239,2258,1716,1656,461,552,27,25,10,9,3,2,22,14,2077,2139,162,119
Harrison,13,4347,2166,2181,1654,1643,452,483,26,16,14,11,0,2,20,26,2021,2077,145,104
Harrison,14,3700,1743,1957,1311,1458,387,450,23,16,6,13,2,2,14,18,1663,1897,80,60
Harrison,15,3010,1434,1576,1109,1189,293,361,12,8,5,8,0,1,15,9,1401,1528,33,48
Harrison,16,1988,938,1050,768,815,153,219,9,5,2,7,0,0,6,4,915,1029,23,21
Harrison,17,1341,547,794,448,613,88,166,0,2,5,7,0,0,6,6,534,772,13,22
Harrison,18,1242,442,800,357,587,73,199,4,6,3,4,0,0,5,4,436,788,6,12
Hartley,5,265,135,130,128,121,3,3,1,3,0,2,0,0,3,1,89,99,46,31
Hartley,6,404,259,145,200,138,48,2,2,4,3,0,0,0,6,1,172,105,87,40
Hartley,7,412,302,110,232,98,64,1,0,1,3,4,0,0,3,6,189,82,113,28
Hartley,8,414,301,113,240,107,55,2,0,2,5,1,0,0,1,1,191,81,110,32
Hartley,9,483,350,133,280,126,63,4,3,2,4,0,0,0,0,1,216,96,134,37
Hartley,10,496,345,151,292,147,45,1,1,2,6,1,0,0,1,0,240,116,105,35
Hartley,11,381,271,110,230,105,39,0,0,0,2,3,0,0,0,2,198,89,73,21
Hartley,12,356,196,160,180,155,16,2,0,0,0,1,0,0,0,2,164,141,32,19
Hartley,13,263,145,118,139,114,4,2,1,2,0,0,0,0,1,0,132,111,13,7
Hartley,14,205,103,102,98,99,4,0,0,1,0,0,0,0,1,2,89,90,14,12
Hartley,15,212,102,110,99,108,1,0,0,1,0,0,0,0,2,1,85,97,17,13
Hartley,16,190,90,100,87,98,1,0,1,1,0,0,0,0,1,1,80,96,10,4
Hartley,17,104,41,63,40,63,0,0,0,0,0,0,0,0,1,0,39,61,2,2
Hartley,18,121,46,75,44,74,1,0,1,0,0,0,0,1,0,0,39,71,7,4
Haskell,5,380,241,139,207,117,15,12,7,0,8,0,0,0,4,10,136,78,105,61
Haskell,6,396,243,153,209,136,20,9,3,1,6,2,0,0,5,5,151,102,92,51
Haskell,7,411,244,167,222,151,13,4,2,1,4,4,0,0,3,7,142,108,102,59
Haskell,8,358,223,135,194,131,15,3,3,1,5,0,0,0,6,0,152,101,71,34
Haskell,9,310,169,141,152,137,11,2,1,0,4,1,0,0,1,1,117,90,52,51
Haskell,10,287,162,125,143,113,14,8,4,2,1,1,0,0,0,1,115,90,47,35
Haskell,11,320,159,161,144,145,10,12,0,1,3,2,0,0,2,1,119,122,40,39
Haskell,12,416,204,212,196,196,7,10,1,0,0,2,0,0,0,4,150,173,54,39
Haskell,13,402,198,204,181,195,9,4,2,3,1,1,0,0,5,1,146,165,52,39
Haskell,14,378,199,179,191,171,5,2,1,3,0,1,0,0,2,2,160,149,39,30
Haskell,15,324,156,168,145,159,7,5,2,2,0,1,0,0,2,1,126,141,30,27
Haskell,16,223,103,120,99,111,2,6,1,0,0,0,0,0,1,3,90,101,13,19
Haskell,17,169,81,88,77,85,4,0,0,2,0,1,0,0,0,0,76,73,5,15
Haskell,18,179,64,115,61,109,2,2,0,3,0,0,0,0,1,1,61,106,3,9
Hays,5,27209,13334,13875,11654,12178,863,882,238,135,242,214,40,8,297,458,7990,8699,5344,5176
Hays,6,16428,8684,7744,7591,6889,606,431,97,103,180,152,18,16,192,153,4825,4230,3859,3514
Hays,7,15685,8117,7568,7254,6805,413,320,102,74,202,196,12,7,134,166,4440,4311,3677,3257
Hays,8,16259,8167,8092,7361,7286,381,339,90,91,189,192,14,4,132,180,4698,4624,3469,3468
Hays,9,13968,7127,6841,6376,6210,388,242,74,106,133,146,38,13,118,124,4159,3947,2968,2894
Hays,10,13371,6716,6655,6109,6073,271,241,121,80,120,162,8,6,87,93,4202,4040,2514,2615
Hays,11,11778,5826,5952,5336,5493,265,195,71,76,77,120,6,8,71,60,3791,3779,2035,2173
Hays,12,11915,5830,6085,5377,5596,240,232,73,75,68,95,7,5,65,82,4068,4348,1762,1737
Hays,13,10897,5121,5776,4704,5403,239,169,68,70,39,80,8,9,63,45,3915,4303,1206,1473
Hays,14,9275,4460,4815,4213,4517,125,116,37,45,40,88,6,5,39,44,3535,3695,925,1120
Hays,15,6782,3214,3568,3083,3363,49,82,36,41,16,54,1,1,29,27,2596,2832,618,736
Hays,16,3909,1772,2137,1689,2011,33,52,16,14,19,41,3,2,12,17,1461,1697,311,440
Hays,17,2421,1031,1390,973,1290,15,47,15,18,15,24,1,2,12,9,813,1082,218,308
Hays,18,2057,712,1345,681,1262,14,33,9,33,2,9,1,0,5,8,594,1068,118,277
Hemphill,5,170,82,88,73,78,2,1,4,5,0,1,0,0,3,3,42,50,40,38
Hemphill,6,175,87,88,78,84,2,1,5,0,1,2,0,0,1,1,40,52,47,36
Hemphill,7,222,118,104,111,94,1,2,0,5,3,3,0,0,3,0,76,65,42,39
Hemphill,8,248,119,129,111,125,0,0,3,2,4,2,0,0,1,0,73,74,46,55
Hemphill,9,279,133,146,126,139,1,0,2,4,3,1,0,1,1,1,93,90,40,56
Hemphill,10,231,124,107,120,103,1,2,0,0,1,0,0,0,2,2,74,75,50,32
Hemphill,11,199,102,97,99,92,0,2,0,0,1,2,0,0,2,1,72,73,30,24
Hemphill,12,245,125,120,119,113,0,1,2,0,2,4,0,0,2,2,82,96,43,24
Hemphill,13,204,104,100,102,97,0,0,1,0,1,0,0,2,0,1,92,84,12,16
Hemphill,14,181,90,91,90,90,0,0,0,0,0,1,0,0,0,0,79,83,11,8
Hemphill,15,154,73,81,73,80,0,0,0,1,0,0,0,0,0,0,62,77,11,4
Hemphill,16,99,44,55,43,54,0,0,0,0,0,1,0,0,1,0,41,52,3,3
Hemphill,17,64,21,43,20,42,0,0,0,0,0,0,0,0,1,1,19,42,2,1
Hemphill,18,84,37,47,36,44,0,0,0,1,0,1,0,0,1,1,35,44,2,3
Henderson,5,4471,2280,2191,1912,1936,247,165,34,27,11,13,2,0,74,50,1829,1750,451,441
Henderson,6,4653,2348,2305,2072,2081,195,155,23,18,17,14,5,8,36,29,1973,1932,375,373
Henderson,7,4470,2165,2305,1960,2058,136,161,19,25,17,19,1,3,32,39,1807,1998,358,307
Henderson,8,4395,2127,2268,1893,2020,153,164,13,23,15,32,6,2,47,27,1774,1881,353,387
Henderson,9,4223,2059,2164,1830,1928,149,153,20,25,27,27,0,2,33,29,1739,1896,320,268
Henderson,10,4894,2278,2616,2028,2396,181,144,17,19,19,18,0,4,33,35,1981,2300,297,316
Henderson,11,5100,2527,2573,2286,2314,152,183,36,23,15,24,3,1,35,28,2220,2288,307,285
Henderson,12,6086,2897,3189,2631,2877,185,210,27,35,15,20,2,4,37,43,2671,2939,226,250
Henderson,13,6180,2933,3247,2690,2973,168,179,36,23,12,31,1,3,26,38,2723,3082,210,165
Henderson,14,5535,2665,2870,2454,2656,104,134,42,23,6,26,0,2,59,29,2516,2753,149,117
Henderson,15,4812,2272,2540,2124,2384,71,111,19,13,15,11,3,1,40,20,2171,2446,101,94
Henderson,16,3609,1664,1945,1552,1837,62,81,20,4,13,3,2,0,15,20,1619,1888,45,57
Henderson,17,2229,1025,1204,971,1141,35,47,13,6,0,2,0,0,6,8,1003,1176,22,28
Henderson,18,1926,742,1184,703,1111,24,55,5,5,5,4,0,1,5,8,719,1154,23,30
Hidalgo,5,65806,32983,32823,32021,32032,311,212,210,194,284,259,16,11,141,115,1499,1260,31484,31563
Hidalgo,6,62235,31712,30523,30775,29652,401,258,168,202,224,288,10,11,134,112,1808,1525,29904,28998
Hidalgo,7,53756,27005,26751,26106,25942,330,207,184,151,278,332,13,15,94,104,1795,1499,25210,25252
Hidalgo,8,54685,26749,27936,25856,27077,315,213,168,164,284,366,30,14,96,102,1741,1539,25008,26397
Hidalgo,9,54354,26313,28041,25420,27204,265,176,142,166,374,380,12,10,100,105,1660,1462,24653,26579
Hidalgo,10,51260,24379,26881,23432,26013,275,151,133,145,442,457,10,16,87,99,1909,1627,22470,25254
Hidalgo,11,43261,20425,22836,19711,22139,226,120,101,123,275,355,8,7,104,92,1755,1625,18670,21211
Hidalgo,12,38303,18101,20202,17425,19618,185,127,97,83,298,305,10,9,86,60,1893,1777,16208,18425
Hidalgo,13,33379,15291,18088,14711,17524,146,95,99,87,267,298,2,7,66,77,2007,2119,13284,15969
Hidalgo,14,29155,13214,15941,12811,15581,99,66,63,62,160,175,1,8,80,49,2329,2487,10885,13454
Hidalgo,15,24294,10996,13298,10732,13031,63,66,63,54,100,101,1,6,37,40,2597,2742,8399,10556
Hidalgo,16,17598,7794,9804,7663,9625,30,33,18,42,59,79,1,1,23,24,2349,2525,5445,7279
Hidalgo,17,12671,5434,7237,5322,7097,17,23,35,41,33,49,0,1,27,26,1826,1901,3608,5336
Hidalgo,18,11952,4819,7133,4716,7030,21,20,39,33,22,45,1,2,20,3,1896,1910,2923,5223
Hill,5,1958,1049,909,910,788,100,87,6,10,10,7,1,0,22,17,725,638,324,271
Hill,6,1999,1015,984,885,860,99,75,5,6,4,20,3,1,19,22,727,712,288,272
Hill,7,2091,988,1103,882,984,76,72,10,14,4,13,0,2,16,18,722,839,266,264
Hill,8,2074,1052,1022,954,919,54,73,15,6,12,8,2,4,15,12,754,791,298,231
Hill,9,1832,919,913,837,802,56,76,10,13,6,8,2,2,8,12,710,710,209,203
Hill,10,2089,1035,1054,947,959,59,65,13,7,5,9,0,0,11,14,800,842,235,212
Hill,11,2207,1086,1121,976,1010,75,83,12,12,3,7,6,1,14,8,879,934,207,187
Hill,12,2537,1228,1309,1143,1176,56,97,12,12,4,7,0,2,13,15,1025,1151,203,158
